"Domain","Convex module","Convex export","Kind","Source","Frontend callers","Tables","Indexes","Authorization","Tenant scope","Side effects","Decision","Next service","Next endpoint/action","Request contract","Response contract","Migration script","Tests","Status","Owner","Cutover","Rollback"
"reporting","analytics","getDashboardData","query","convex/analytics.ts:4","src/pages/admin/AdminAnalyticsPage.tsx:16 (useQuery)","cases | clients | expenses | invoices | leads | timeEntries | users","","requireRole; roles=admin|partner","no explicit tenant scope detected","","migrate","AnalyticsService","/api/v1/analytics/dashboard","{}","observed return expressions: { totalRevenue, realizationRate, avgCaseValue, totalCases, totalClients: clients.filter((c) => c.isActive).length, outstanding, totalExpenses, openLeads: leads.filter((l) => l.status === ""new"" || l.status === ""contacted"").length, revenueByPractice, hoursByAssociate, monthlyRevenue, casesByStatus, kpis: { activeCases: cases.filter((c) => c.status === ""active"").length, totalClients: clients.filter((c) => c.isActive).length, revenue: totalRevenue, outstanding, totalExpenses, }, }","TBD","TBD","frontend_switched","TBD","TBD","restore Convex authority per rollback-runbook.md"
"appointments","appointments","assignLawyerToAppointment","mutation","convex/appointments.ts:112","src/pages/admin/AdminAppointmentsPage.tsx:22 (useMutation)","","","requireRole; roles=admin","no explicit tenant scope detected","database patch","migrate","CrmService","/api/v1/appointments/*","{ id: v.id(""appointments""), assignedLawyerId: v.id(""users""), }","observed return expressions: { success: true }","TBD","TBD","frontend_switched","TBD","TBD","restore Convex authority per rollback-runbook.md"
"appointments","appointments","bookConsultation","mutation","convex/appointments.ts:149","src/pages/client/ClientBookingPage.tsx:34 (useMutation)","appointments","","requireAuth","no explicit tenant scope detected","inserts: appointments","migrate","CrmService","/api/v1/appointments/*","{ clientName: v.string(), clientEmail: v.optional(v.string()), clientPhone: v.string(), clientId: v.optional(v.id(""clients"")), practiceArea: v.string(), date: v.string(), timeSlot: v.string(), notes: v.optional(v.string()), assignedLawyerId: v.optional(v.id(""users"")), }","observed return expressions: ctx.db.insert(""appointments"", { ...args, status: ""pending"", })","TBD","TBD","frontend_switched","TBD","TBD","restore Convex authority per rollback-runbook.md"
"appointments","appointments","createAppointment","mutation","convex/appointments.ts:31","src/pages/admin/AdminAppointmentsPage.tsx:20 (useMutation) | src/pages/public/ConsultationPage.tsx:89 (useMutation)","appointments","","no explicit auth helper detected","no explicit tenant scope detected","communication | inserts: appointments","migrate","CrmService","/api/v1/appointments/*","{ clientName: v.string(), clientEmail: v.optional(v.union(v.string(), v.literal(""""))), clientPhone: v.string(), practiceArea: v.string(), date: v.string(), timeSlot: v.string(), notes: v.optional(v.string()), assignedLawyerId: v.optional(v.id(""users"")), }","observed return expressions: appointmentId","TBD","TBD","frontend_switched","TBD","TBD","restore Convex authority per rollback-runbook.md"
"appointments","appointments","listAppointments","query","convex/appointments.ts:5","src/pages/admin/AdminAppointmentsPage.tsx:15 (useQuery) | src/pages/staff/StaffAppointmentsPage.tsx:13 (useQuery)","appointments","by_assigned_lawyer | by_status","no explicit auth helper detected","no explicit tenant scope detected","","migrate","CrmService","/api/v1/appointments/*","{ status: v.optional(v.string()), assignedLawyerId: v.optional(v.id(""users"")), }","observed return expressions: appointments.sort((a, b) => new Date(a.date).getTime() - new Date(b.date).getTime())","TBD","TBD","frontend_switched","TBD","TBD","restore Convex authority per rollback-runbook.md"
"appointments","appointments","listAvailableSlots","query","convex/appointments.ts:180","src/pages/client/ClientBookingPage.tsx:29 (useQuery)","appointments","by_date","no explicit auth helper detected","no explicit tenant scope detected","","migrate","CrmService","/api/v1/appointments/*","{ date: v.string(), assignedLawyerId: v.optional(v.id(""users"")), }","observed return expressions: base.filter((s) => !taken.has(s))","TBD","TBD","frontend_switched","TBD","TBD","restore Convex authority per rollback-runbook.md"
"appointments","appointments","listClientAppointments","query","convex/appointments.ts:170","src/pages/client/ClientBookingPage.tsx:36 (useQuery)","appointments","","requireAuth","no explicit tenant scope detected","","migrate","CrmService","/api/v1/appointments/*","{ clientId: v.optional(v.id(""clients"")) }","observed return expressions: all | all.filter((a) => a.clientId === args.clientId)","TBD","TBD","frontend_switched","TBD","TBD","restore Convex authority per rollback-runbook.md"
"appointments","appointments","rescheduleAppointment","mutation","convex/appointments.ts:129","src/pages/admin/AdminAppointmentsPage.tsx:23 (useMutation)","","","requireRole; roles=admin","no explicit tenant scope detected","database patch","migrate","CrmService","/api/v1/appointments/*","{ id: v.id(""appointments""), date: v.string(), timeSlot: v.string(), }","observed return expressions: { success: true }","TBD","TBD","frontend_switched","TBD","TBD","restore Convex authority per rollback-runbook.md"
"appointments","appointments","updateAppointmentStatus","mutation","convex/appointments.ts:59","src/pages/admin/AdminAppointmentsPage.tsx:21 (useMutation) | src/pages/staff/StaffAppointmentsPage.tsx:17 (useMutation)","auditLog | notifications","","requireRole; roles=admin","no explicit tenant scope detected","audit | communication | database patch | inserts: auditLog|notifications | notification","migrate","CrmService","/api/v1/appointments/*","{ id: v.id(""appointments""), status: v.union(v.literal(""pending""), v.literal(""confirmed""), v.literal(""completed""), v.literal(""cancelled"")), meetingLink: v.optional(v.string()), }","observed return expressions: { success: true }","TBD","TBD","frontend_switched","TBD","TBD","restore Convex authority per rollback-runbook.md"
"administration","auditLog","getDocumentAuditLog","query","convex/auditLog.ts:22","","auditLog","by_resource","requireAuth","no explicit tenant scope detected","audit","migrate","TBD","/api/v1 TBD","{ documentId: v.id(""documents"") }","observed return expressions: Promise.all(docLogs.map(async (log) => { const user = await ctx.db.get(log.userId); return { ...log, userName: user?.name || ""System"", userRole: user?.role || ""System"", } }))","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"administration","auditLog","listAuditLog","query","convex/auditLog.ts:5","src/pages/admin/AdminAuditPage.tsx:41 (useQuery)","auditLog","by_user | by_resource","requireRole; roles=admin","no explicit tenant scope detected","audit","migrate","TBD","/api/v1 TBD","{ userId: v.optional(v.id(""users"")), resource: v.optional(v.string()), }","observed return expressions: ctx.db.query(""auditLog"").order(""desc"").take(200) | ctx.db.query(""auditLog"").withIndex(""by_resource"", (q) => q.eq(""resource"", args.resource!)).order(""desc"").take(200) | ctx.db.query(""auditLog"").withIndex(""by_user"", (q) => q.eq(""userId"", args.userId!)).order(""desc"").take(200)","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"administration","auditLog","writeAuditLog","mutation","convex/auditLog.ts:48","","auditLog","","requireAuth","no explicit tenant scope detected","audit | inserts: auditLog","migrate","TBD","/api/v1 TBD","{ action: v.string(), resource: v.string(), resourceId: v.optional(v.string()), details: v.optional(v.string()), }","observed return expressions: ctx.db.insert(""auditLog"", { ...args, userId: user._id })","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"matters","cases","checkConflict","query","convex/cases.ts:118","src/components/cases/ConflictCheckerModal.tsx:35 (useQuery)","cases | clients","","requireAuth","no explicit tenant scope detected","communication","migrate","TBD","/api/v1 TBD","{ query: v.string() }","observed return expressions: { hits } | { hits: [] as any[] }","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"matters","cases","createCase","mutation","convex/cases.ts:67","src/client/queries/cases.ts:35 (direct reference)","cases","","requireRole; roles=admin","no explicit tenant scope detected","inserts: cases","migrate","TBD","/api/v1 TBD","{ caseNumber: v.string(), title: v.string(), description: v.optional(v.string()), practiceArea: v.string(), clientId: v.id(""clients""), assignedLawyerId: v.id(""users""), teamMemberIds: v.array(v.id(""users"")), court: v.optional(v.string()), judge: v.optional(v.string()), opposingCounsel: v.optional(v.string()), filingDate: v.optional(v.string()), }","observed return expressions: ctx.db.insert(""cases"", { ...args, status: ""active"", conflictChecked: false, })","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"matters","cases","getCase","query","convex/cases.ts:45","src/pages/staff/StaffCaseDetailPage.tsx:43 (useQuery)","","","no explicit auth helper detected","no explicit tenant scope detected","","migrate","TBD","/api/v1 TBD","{ caseId: v.id(""cases"") }","observed return expressions: ctx.db.get(args.caseId)","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"matters","cases","getCaseWithDetails","query","convex/cases.ts:54","src/components/documents/TemplateGeneratorModal.tsx:23 (useQuery)","","","no explicit auth helper detected","no explicit tenant scope detected","","migrate","TBD","/api/v1 TBD","{ caseId: v.id(""cases"") }","observed return expressions: null | { ...c, client, lawyer }","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"matters","cases","listCases","query","convex/cases.ts:5","src/client/queries/cases.ts:20 (direct reference) | src/components/documents/MultiFileUploadModal.tsx:66 (useQuery) | src/components/documents/TemplateGeneratorModal.tsx:12 (useQuery) | src/components/ui/CommandCenter.tsx:13 (useQuery) | src/pages/admin/AdminConflictChecker.tsx:40 (useQuery) | src/pages/admin/AdminDashboard.tsx:9 (useQuery) | src/pages/admin/AdminDocumentGenerator.tsx:19 (useQuery) | src/pages/admin/AdminExpensesPage.tsx:53 (useQuery) | src/pages/admin/AdminFinancePage.tsx:25 (useQuery) | src/pages/client/ClientBillingPage.tsx:23 (useQuery) | src/pages/client/ClientBookingPage.tsx:17 (useQuery) | src/pages/client/ClientCasesPage.tsx:21 (useQuery) | src/pages/client/ClientChecklistPage.tsx:20 (useQuery) | src/pages/client/ClientDashboard.tsx:24 (useQuery) | src/pages/client/ClientDocumentsPage.tsx:41 (useQuery) | src/pages/client/ClientMessagesPage.tsx:16 (useQuery) | src/pages/client/ClientSignaturesPage.tsx:196 (useQuery) | src/pages/staff/StaffClientsPage.tsx:34 (useQuery) | src/pages/staff/StaffDashboard.tsx:11 (useQuery) | src/pages/staff/StaffDocumentsPage.tsx:99 (useQuery) | src/pages/staff/StaffHearingsPage.tsx:44 (useQuery) | src/pages/staff/StaffResearchPage.tsx:45 (useQuery) | src/pages/staff/StaffTasksPage.tsx:46 (useQuery) | src/pages/staff/StaffTimeTrackerPage.tsx:14 (useQuery)","cases | clients","by_user","requireAuth","no explicit tenant scope detected","","migrate","TBD","/api/v1 TBD","{ status: v.optional(v.string()), clientId: v.optional(v.id(""clients"")), lawyerId: v.optional(v.id(""users"")), }","observed return expressions: rows","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"matters","cases","markConflictChecked","mutation","convex/cases.ts:153","src/components/cases/ConflictCheckerModal.tsx:24 (useMutation)","","","requireRole; roles=admin","no explicit tenant scope detected","database patch","migrate","TBD","/api/v1 TBD","{ caseId: v.id(""cases""), cleared: v.boolean(), }","observed return expressions: { success: true }","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"matters","cases","updateCase","mutation","convex/cases.ts:91","src/pages/staff/StaffCaseDetailPage.tsx:48 (useMutation)","","","requireRole; roles=admin","no explicit tenant scope detected","database patch","migrate","TBD","/api/v1 TBD","{ caseId: v.id(""cases""), title: v.optional(v.string()), status: v.optional(v.union( v.literal(""inquiry""), v.literal(""active""), v.literal(""on_hold""), v.literal(""closed_won""), v.literal(""closed_lost""), )), court: v.optional(v.string()), judge: v.optional(v.string()), description: v.optional(v.string()), notes: v.optional(v.string()), opposingCounsel: v.optional(v.string()), conflictChecked: v.optional(v.boolean()), conflictClearedBy: v.optional(v.id(""users"")), }","void/no explicit return","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"crm","chatbots","submitLead","mutation","convex/chatbots.ts:5","src/components/ui/ChatbotWidget.tsx:84 (useMutation)","leads","","no explicit auth helper detected","no explicit tenant scope detected","communication | inserts: leads","migrate","TBD","/api/v1 TBD","{ fullName: v.string(), phone: v.optional(v.string()), email: v.optional(v.string()), message: v.optional(v.string()), practiceAreaInterest: v.optional(v.string()), }","observed return expressions: ctx.db.insert(""leads"", { fullName: args.fullName, phone: args.phone, email: args.email, message: args.message, practiceAreaInterest: args.practiceAreaInterest, source: ""website"", status: ""new"", })","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"matters","clients","createClient","mutation","convex/clients.ts:86","src/pages/staff/StaffClientsPage.tsx:35 (useMutation)","clients","","requireRole; roles=admin","no explicit tenant scope detected","inserts: clients","migrate","TBD","/api/v1 TBD","{ type: v.union(v.literal(""individual""), v.literal(""corporate"")), fullName: v.string(), email: v.optional(v.string()), phone: v.optional(v.string()), address: v.optional(v.string()), companyName: v.optional(v.string()), registrationNumber: v.optional(v.string()), notes: v.optional(v.string()), userId: v.optional(v.id(""users"")), }","observed return expressions: ctx.db.insert(""clients"", { ...args, kycStatus: ""pending"", isActive: true })","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"matters","clients","getClient","query","convex/clients.ts:27","","","","requireAuth","no explicit tenant scope detected","","migrate","TBD","/api/v1 TBD","{ clientId: v.id(""clients"") }","observed return expressions: client | null","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"matters","clients","getClientKycFileUrls","query","convex/clients.ts:54","src/pages/staff/StaffClientsPage.tsx:55 (useQuery)","","","requireRole; roles=admin","no explicit tenant scope detected","storage: getUrl","migrate","TBD","/api/v1 TBD","{ clientId: v.id(""clients"") }","observed return expressions: [] | result","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"matters","clients","getMyClientRecord","query","convex/clients.ts:42","src/pages/client/ClientBillingPage.tsx:21 (useQuery) | src/pages/client/ClientBookingPage.tsx:14 (useQuery) | src/pages/client/ClientCasesPage.tsx:19 (useQuery) | src/pages/client/ClientChecklistPage.tsx:17 (useQuery) | src/pages/client/ClientDashboard.tsx:20 (useQuery) | src/pages/client/ClientDocumentsPage.tsx:39 (useQuery) | src/pages/client/ClientKYCOnboarding.tsx:74 (useQuery) | src/pages/client/ClientMessagesPage.tsx:14 (useQuery) | src/pages/client/ClientSignaturesPage.tsx:193 (useQuery)","clients","by_user","requireAuth","no explicit tenant scope detected","","migrate","TBD","/api/v1 TBD","{}","observed return expressions: ctx.db .query(""clients"") .withIndex(""by_user"", (q) => q.eq(""userId"", user._id)) .first()","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"matters","clients","listClients","query","convex/clients.ts:19","src/pages/admin/AdminConflictChecker.tsx:39 (useQuery) | src/pages/admin/AdminDashboard.tsx:10 (useQuery) | src/pages/admin/AdminDocumentGenerator.tsx:18 (useQuery) | src/pages/admin/AdminFinancePage.tsx:26 (useQuery) | src/pages/staff/StaffCaseDetailPage.tsx:44 (useQuery) | src/pages/staff/StaffCasesPage.tsx:27 (useQuery) | src/pages/staff/StaffClientsPage.tsx:33 (useQuery)","clients","","requireRole; roles=admin","no explicit tenant scope detected","","migrate","TBD","/api/v1 TBD","{}","observed return expressions: ctx.db.query(""clients"").collect()","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"matters","clients","reviewKyc","mutation","convex/clients.ts:216","src/pages/staff/StaffClientsPage.tsx:36 (useMutation)","auditLog","","requireRole; roles=admin","no explicit tenant scope detected","audit | database patch | inserts: auditLog | notification","migrate","TBD","/api/v1 TBD","{ clientId: v.id(""clients""), decision: v.union(v.literal(""verified""), v.literal(""rejected"")), rejectionReason: v.optional(v.string()), }","observed return expressions: { success: true }","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"matters","clients","submitKyc","mutation","convex/clients.ts:139","src/pages/client/ClientKYCOnboarding.tsx:76 (useMutation)","auditLog | clients","by_user","requireAuth","no explicit tenant scope detected","audit | database patch | inserts: auditLog | notification","migrate","TBD","/api/v1 TBD","{ clientId: v.optional(v.id(""clients"")), files: v.array(kycFileValidator), address: v.string(), idNumber: v.string(), consentAccepted: v.boolean(), }","observed return expressions: { success: true }","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"matters","clients","updateClient","mutation","convex/clients.ts:104","","","","requireAuth","no explicit tenant scope detected","database patch","migrate","TBD","/api/v1 TBD","{ clientId: v.id(""clients""), fullName: v.optional(v.string()), email: v.optional(v.string()), phone: v.optional(v.string()), address: v.optional(v.string()), isActive: v.optional(v.boolean()), userId: v.optional(v.id(""users"")), notes: v.optional(v.string()), }","observed return expressions: void","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","createBlogPost","mutation","convex/cms.ts:112","src/pages/admin/AdminCMSBlog.tsx:18 (useMutation)","blogPosts","","requireRole; roles=admin","no explicit tenant scope detected","inserts: blogPosts","migrate","TBD","/api/v1 TBD","{ title: v.string(), slug: v.string(), category: v.string(), excerpt: v.string(), content: v.string(), coverImageUrl: v.optional(v.string()), author: v.string(), status: v.union(v.literal(""draft""), v.literal(""published"")), publishDate: v.string(), seoTitle: v.optional(v.string()), seoDescription: v.optional(v.string()), }","observed return expressions: ctx.db.insert(""blogPosts"", args)","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","createCareer","mutation","convex/cms.ts:186","src/pages/admin/AdminCMSCareers.tsx:18 (useMutation)","careers","","requireRole; roles=admin","no explicit tenant scope detected","inserts: careers","migrate","TBD","/api/v1 TBD","{ title: v.string(), department: v.string(), location: v.string(), type: v.union(v.literal(""full_time""), v.literal(""part_time""), v.literal(""contract""), v.literal(""internship"")), description: v.string(), requirements: v.array(v.string()), isActive: v.boolean(), postedDate: v.string(), }","observed return expressions: ctx.db.insert(""careers"", args)","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","createJobApplication","mutation","convex/cms.ts:392","src/pages/public/CareersPage.tsx:15 (useMutation)","jobApplications","","no explicit auth helper detected","no explicit tenant scope detected","inserts: jobApplications","migrate","TBD","/api/v1 TBD","{ jobId: v.id(""careers""), applicantName: v.string(), email: v.string(), phone: v.string(), resumeUrl: v.optional(v.string()), coverLetter: v.optional(v.string()), }","observed return expressions: ctx.db.insert(""jobApplications"", { ...args, status: ""new"", appliedDate: new Date().toISOString(), })","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","createNavigationLink","mutation","convex/cms.ts:558","src/pages/admin/AdminCMSNavigation.tsx:18 (useMutation)","navigation","","requireRole; roles=admin","no explicit tenant scope detected","inserts: navigation","migrate","TBD","/api/v1 TBD","{ label: v.string(), url: v.string(), location: v.union(v.literal(""header""), v.literal(""footer_col_1""), v.literal(""footer_col_2"")), order: v.number(), isActive: v.boolean(), parentId: v.optional(v.id(""navigation"")), openInNewTab: v.optional(v.boolean()), }","observed return expressions: await ctx.db.insert(""navigation"", args)","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","createNewsAndAward","mutation","convex/cms.ts:348","src/pages/admin/AdminCMSNews.tsx:16 (useMutation)","newsAndAwards","","requireRole; roles=admin","no explicit tenant scope detected","inserts: newsAndAwards","migrate","TBD","/api/v1 TBD","{ title: v.string(), excerpt: v.string(), content: v.string(), date: v.string(), type: v.union(v.literal(""award""), v.literal(""press_release""), v.literal(""firm_news"")), linkUrl: v.optional(v.string()), imageUrl: v.optional(v.string()), }","observed return expressions: ctx.db.insert(""newsAndAwards"", args)","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","createPracticeArea","mutation","convex/cms.ts:53","src/pages/admin/AdminCMSPracticeAreas.tsx:24 (useMutation)","practiceAreas","","requireRole; roles=admin","no explicit tenant scope detected","inserts: practiceAreas","migrate","TBD","/api/v1 TBD","{ title: v.string(), description: v.string(), icon: v.string(), slug: v.string(), isActive: v.boolean(), }","observed return expressions: ctx.db.insert(""practiceAreas"", args)","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","createResource","mutation","convex/cms.ts:280","src/pages/admin/AdminCMSResources.tsx:15 (useMutation)","resources","","requireRole; roles=admin","no explicit tenant scope detected","inserts: resources","migrate","TBD","/api/v1 TBD","{ title: v.string(), description: v.string(), category: v.string(), coverImageUrl: v.optional(v.string()), fileUrl: v.string(), isGated: v.boolean(), }","observed return expressions: ctx.db.insert(""resources"", { ...args, downloads: 0, publishedDate: new Date().toISOString(), })","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","createTestimonial","mutation","convex/cms.ts:444","src/pages/admin/AdminCMSTestimonials.tsx:15 (useMutation)","testimonials","","requireRole; roles=admin","no explicit tenant scope detected","inserts: testimonials","migrate","TBD","/api/v1 TBD","{ clientName: v.string(), company: v.optional(v.string()), quote: v.string(), rating: v.optional(v.number()), isApproved: v.boolean(), avatarUrl: v.optional(v.string()), }","observed return expressions: ctx.db.insert(""testimonials"", args)","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","deleteBlogPost","mutation","convex/cms.ts:155","src/pages/admin/AdminCMSBlog.tsx:20 (useMutation)","","","requireRole; roles=admin","no explicit tenant scope detected","database delete","migrate","TBD","/api/v1 TBD","{ id: v.id(""blogPosts""), }","observed return expressions: { success: true }","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","deleteCareer","mutation","convex/cms.ts:223","src/pages/admin/AdminCMSCareers.tsx:20 (useMutation)","","","requireRole; roles=admin","no explicit tenant scope detected","database delete","migrate","TBD","/api/v1 TBD","{ id: v.id(""careers"") }","observed return expressions: { success: true }","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","deleteNavigationLink","mutation","convex/cms.ts:593","src/pages/admin/AdminCMSNavigation.tsx:20 (useMutation)","navigation","by_parent","requireRole; roles=admin","no explicit tenant scope detected","database delete","migrate","TBD","/api/v1 TBD","{ id: v.id(""navigation""), }","observed return expressions: { success: true }","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","deleteNewsAndAward","mutation","convex/cms.ts:383","src/pages/admin/AdminCMSNews.tsx:18 (useMutation)","","","requireRole; roles=admin","no explicit tenant scope detected","database delete","migrate","TBD","/api/v1 TBD","{ id: v.id(""newsAndAwards"") }","observed return expressions: { success: true }","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","deletePracticeArea","mutation","convex/cms.ts:84","src/pages/admin/AdminCMSPracticeAreas.tsx:26 (useMutation)","","","requireRole; roles=admin","no explicit tenant scope detected","database delete","migrate","TBD","/api/v1 TBD","{ id: v.id(""practiceAreas""), }","observed return expressions: { success: true }","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","deleteResource","mutation","convex/cms.ts:317","src/pages/admin/AdminCMSResources.tsx:17 (useMutation)","","","requireRole; roles=admin","no explicit tenant scope detected","database delete","migrate","TBD","/api/v1 TBD","{ id: v.id(""resources"") }","observed return expressions: { success: true }","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","deleteTestimonial","mutation","convex/cms.ts:477","src/pages/admin/AdminCMSTestimonials.tsx:17 (useMutation)","","","requireRole; roles=admin","no explicit tenant scope detected","database delete","migrate","TBD","/api/v1 TBD","{ id: v.id(""testimonials"") }","observed return expressions: { success: true }","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","getBlogPostBySlug","query","convex/cms.ts:410","src/pages/public/BlogPostPage.tsx:20 (useQuery)","blogPosts","by_slug","no explicit auth helper detected","no explicit tenant scope detected","","migrate","TBD","/api/v1 TBD","{ slug: v.string() }","observed return expressions: ctx.db .query(""blogPosts"") .withIndex(""by_slug"", (q) => q.eq(""slug"", args.slug)) .first()","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","getCareer","query","convex/cms.ts:179","","","","no explicit auth helper detected","no explicit tenant scope detected","","migrate","TBD","/api/v1 TBD","{ id: v.id(""careers"") }","observed return expressions: ctx.db.get(args.id)","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","getLegalPage","query","convex/cms.ts:486","src/pages/public/LegalPage.tsx:52 (useQuery)","legalPages","by_slug","no explicit auth helper detected","no explicit tenant scope detected","","migrate","TBD","/api/v1 TBD","{ slug: v.union(v.literal(""privacy-policy""), v.literal(""terms"")) }","observed return expressions: ctx.db .query(""legalPages"") .withIndex(""by_slug"", (q) => q.eq(""slug"", args.slug)) .first()","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","getSettings","query","convex/cms.ts:7","src/App.tsx:80 (useQuery) | src/pages/admin/AdminCMSAbout.tsx:35 (useQuery) | src/pages/admin/AdminCMSDashboard.tsx:52 (useQuery) | src/pages/admin/AdminCMSNavigation.tsx:16 (useQuery) | src/pages/public/AboutPage.tsx:30 (useQuery) | src/pages/public/ContactPage.tsx:39 (useQuery) | src/pages/public/HomePage.tsx:105 (useQuery) | src/pages/public/PublicLayout.tsx:23 (useQuery)","cmsSettings","","no explicit auth helper detected","no explicit tenant scope detected","","migrate","TBD","/api/v1 TBD","{}","observed return expressions: settings","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","incrementResourceDownload","mutation","convex/cms.ts:326","src/pages/public/ResourcesPage.tsx:14 (useMutation)","","","no explicit auth helper detected","no explicit tenant scope detected","database patch","migrate","TBD","/api/v1 TBD","{ id: v.id(""resources"") }","observed return expressions: void","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","listBlogPosts","query","convex/cms.ts:97","src/pages/admin/AdminCMSBlog.tsx:17 (useQuery) | src/pages/public/BlogPage.tsx:33 (useQuery) | src/pages/public/BlogPostPage.tsx:21 (useQuery) | src/pages/public/HomePage.tsx:109 (useQuery)","blogPosts","by_status","no explicit auth helper detected","no explicit tenant scope detected","","migrate","TBD","/api/v1 TBD","{ status: v.optional(v.union(v.literal(""published""), v.literal(""draft""))), }","observed return expressions: posts.sort((a, b) => new Date(b.publishDate).getTime() - new Date(a.publishDate).getTime())","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","listCareers","query","convex/cms.ts:167","src/pages/admin/AdminCMSCareers.tsx:15 (useQuery) | src/pages/public/CareersPage.tsx:14 (useQuery)","careers","by_status","no explicit auth helper detected","no explicit tenant scope detected","","migrate","TBD","/api/v1 TBD","{ isActive: v.optional(v.boolean()), }","observed return expressions: jobs.sort((a, b) => new Date(b.postedDate).getTime() - new Date(a.postedDate).getTime())","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","listJobApplications","query","convex/cms.ts:232","src/pages/admin/AdminCMSCareers.tsx:16 (useQuery)","jobApplications","by_job | by_status","no explicit auth helper detected","no explicit tenant scope detected","","migrate","TBD","/api/v1 TBD","{ jobId: v.optional(v.id(""careers"")), status: v.optional(v.union(v.literal(""new""), v.literal(""reviewed""), v.literal(""interviewed""), v.literal(""rejected""), v.literal(""hired""))), }","observed return expressions: enriched.sort((a, b) => new Date(b.appliedDate).getTime() - new Date(a.appliedDate).getTime())","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
"website","cms","listNavigationLinks","query","convex/cms.ts:546","src/pages/admin/AdminCMSNavigation.tsx:15 (useQuery) | src/pages/public/PublicLayout.tsx:24 (useQuery)","navigation","by_location","no explicit auth helper detected","no explicit tenant scope detected","","migrate","TBD","/api/v1 TBD","{ location: v.optional(v.union(v.literal(""header""), v.literal(""footer_col_1""), v.literal(""footer_col_2""))), }","observed return expressions: links.sort((a, b) => a.order - b.order)","TBD","TBD","inventoried","TBD","TBD","restore Convex authority per rollback-runbook.md"
